id,source,year,title,decision,reason,doi
589,savedrecs,2024,Mastering Mind and Movement ACM UMAP 2024 Tutorial on Modeling Intelligent Psychomotor Systems (M3@ACM UMAP 2024),EXCLUDE,EC4 – ACM UMAP tutorial (non-full paper),10.1145/3631700.3658534
590,savedrecs,2023,Blockchain-Modeled Edge-Computing-Based Smart Home Monitoring System with Energy Usage Prediction,EXCLUDE,EC1 – smart home energy monitoring/prediction, no psychological user modeling,10.3390/s23115263
591,savedrecs,2022,Exploring the Detection of Spontaneous Recollections during Video-viewing In-the-Wild using Facial Behavior Analysis,EXCLUDE,context – spontaneous recollection detection from facial behavior analysis,10.1145/3536221.3556609
592,savedrecs,2025,Personalized Learning of Programming Fundamentals Through Robotic Simulations,EXCLUDE,context – personalized programming learning with robotic simulations,10.1007/978-3-031-93409-4\_13
593,savedrecs,2023,5th Workshop on Explainable User Models and Personalised Systems (ExUM),EXCLUDE,EC4 – ExUM workshop program (non-full paper),10.1145/3563359.3595629
594,savedrecs,2025,Eye-Based Recognition of User Traits and States-A Systematic State-of-the-Art Review,EXCLUDE,context – eye-based user trait recognition review (generic eye tracking),10.3390/jemr18020008
595,savedrecs,2023,Personalized home-care support for the elderly: a field experience with a social robot at home,UNCERTAIN,"IC5(home environment)+IC4 borderline(elderly user needs, personalization), IC3 missing – socially assistive robotics without relational/generative AI for psychological modeling",10.1007/s11257-022-09333-y
596,savedrecs,2025,Building Human-AI Reliance Through Cognitive Engagement and Exploratory AI Assistance,EXCLUDE,context – human-AI reliance through cognitive engagement (generic AI),10.1145/3708319.3734171
597,savedrecs,2022,The 4th Workshop on Modeling Socio-Emotional and Cognitive Processes from Multimodal Data In-the-Wild (MSECP-Wild),EXCLUDE,EC4 – MSECP-Wild workshop (non-full paper),10.1145/3536221.3564029
598,savedrecs,2025,A Trust-Aware Architecture for Personalized Digital Health: Integrating Blueprint Personas and Ontology-Based Reasoning,UNCERTAIN,"IC3(ontology-based reasoning)+IC4(Blueprint Personas, behavioral/emotional traits, trust)+IC5 not built environment – digital health context, strong on IC3+IC4",10.1007/s10916-025-02255-3
599,savedrecs,2023,Towards Human-Centric Psychomotor Recommender Systems,EXCLUDE,EC2/context – human-centric psychomotor recommender systems,10.1145/3563359.3596993
600,savedrecs,2022,Infusing Expert Knowledge Into a Deep Neural Network Using Attention Mechanism for Personalized Learning Environments,EXCLUDE,context – attention mechanism for personalized educational environments,10.3389/frai.2022.921476
601,savedrecs,2023,Unsupervised Clustering and Explainable AI for Unveiling Behavioral Variations Across Time in Home-Appliance Generated Data,UNCERTAIN,"IC5(smart home appliances)+IC4 borderline(behavioral variations over time), IC3 missing – unsupervised clustering + XAI, not relational/generative AI for psychological traits",10.1007/978-3-031-48316-5\_17
602,savedrecs,2022,Personalizing Care Through Robotic Assistance and Clinical Supervision,EXCLUDE,context – robotic assistance for personalized care (healthcare),10.3389/frobt.2022.883814
603,savedrecs,2025,Reducing the Emotional Distress of Content Moderators through LLM-based Target Substitution in Implicit and Explicit Hate-Speech,EXCLUDE,context – LLM for content moderator emotional distress reduction,10.1145/3708319.3733712
604,savedrecs,2025,Characterizing authoritative oncology-related key opinion leaders on Weibo: A social media profiling study,EXCLUDE,EC2 – Weibo oncology influencer profiling (social media health),10.1016/j.apjon.2025.100742
605,savedrecs,2026,AugMMRev: An LLM-Augmented Multimodal Ranking Model for Personalized Image Material Retrieval,EXCLUDE,EC2 – LLM multimodal ranking for image material retrieval,10.1109/TCE.2026.3652186
606,savedrecs,2023,Differentiable User Models,EXCLUDE,context – differentiable user models (generic cognitive simulation),
607,savedrecs,2022,Towards Adaptive Coaching in Piloting Tasks: Learning Pilots' Behavioral Profiles from Flight Data,EXCLUDE,context – behavioral profiles of pilots from flight data (aviation),10.1007/978-3-031-09680-8\_10
608,savedrecs,2025,The method of determining the user demand of home broadband services based on data mining and marketing strategies,EXCLUDE,EC2/context – home broadband user demand analysis (marketing),10.1007/s10708-025-11366-w
609,savedrecs,2023,Modelling Student Knowledge in Blended Learning,EXCLUDE,context – student knowledge modeling in blended learning,10.1145/3563359.3597412
610,savedrecs,2025,VitaStress: A Multimodal Dataset for Stress Detection,EXCLUDE,context – multimodal stress detection dataset (HCI),10.1145/3716553.3754337
611,savedrecs,2025,The Kimono Era Has Long Passed: Generative AI-Assisted Reminiscence Therapy for Individuals with Late-Stage Dementia,EXCLUDE,context – generative AI for reminiscence therapy in dementia care,10.1145/3708319.3733691
612,savedrecs,2023,Under the Hood of Social Media Advertising: How Do We Use AI Responsibly for Advertising Targeting and Creative Evaluation,EXCLUDE,EC2 – AI in social media advertising,10.1145/3539597.3575791
613,savedrecs,2025,Multimodal LLMs Can Reason about Aesthetics in Zero-Shot,EXCLUDE,context – multimodal LLM for aesthetic reasoning (art),10.1145/3746027.3754961
614,savedrecs,2024,Modelling Patient-Therapist Collaboration for Brain Injury Rehabilitation in Virtual Reality,EXCLUDE,context – patient-therapist collaboration modeling in VR rehabilitation,10.1145/3631700.3665239
615,savedrecs,2025,A Dynamic Bayesian Network Based Framework for Multimodal Context-Aware Interactions,UNCERTAIN,"IC3(Bayesian networks/probabilistic)+IC4 borderline(multimodal context-aware interactions, adaptive support), IC5 missing – generic multimodal context, no built environment",10.1145/3708359.3712070
616,savedrecs,2025,The Potential of AutoML for Recommender Systems,EXCLUDE,EC2 – AutoML for recommender systems,10.1145/3708319.3734173
617,savedrecs,2026,Defending against Topological Information Probing for Online Decentralized Web Services,EXCLUDE,EC2/context – topological information probing defense for OSNs,10.32604/cmc.2025.073155
618,savedrecs,2026,Personally speaking: Developing and evaluating an ontology of dimensions of meaning for self-disclosure with a conversational assistant,EXCLUDE,context – ontology of self-disclosure dimensions for conversational assistant,10.1371/journal.pone.0341640
619,savedrecs,2026,From Identification to Obfuscation: A Survey of Cross-Network Mapping and Anti-Mapping Methods,EXCLUDE,EC2 – cross-network user identity mapping survey (social networks),10.32604/cmc.2025.073175
620,savedrecs,2024,Examining urban delivery service user profiles and determinants of drone delivery adoption in Ghana considering usage before and after the COVID-19 pandemic,EXCLUDE,context – urban delivery service user profiles and drone adoption (Ghana),10.1016/j.tranpol.2023.12.004
621,savedrecs,2022,Theory-based habit modeling for enhancing behavior prediction in behavior change support systems,EXCLUDE,context – theory-based habit modeling for behavior change support,10.1007/s11257-022-09326-x
622,savedrecs,2023,Influence of Device Performance and Agent Advice on User Trust and Behaviour in a Care-taking Scenario,UNCERTAIN,IC4(user trust)+IC5 borderline(home care environment for elderly living alone)+IC3 missing – no relational/generative AI method, monitoring system trust study,10.1007/s11257-023-09357-y
623,savedrecs,2022,An adaptive Metalearner-based flow: a tool for reducing anxiety and increasing self-regulation,EXCLUDE,context – adaptive metalearner for student anxiety (online learning),10.1007/s11257-022-09330-1
624,savedrecs,2026,EqStruct-GNN: toward fair recommendation via debiased graph structure learning,EXCLUDE,EC2 – fair GNN recommendation via debiased graph structure learning,10.1108/IJICC-07-2025-0392
625,savedrecs,2024,Exploring raw data transformations on inertial sensor data to model user expertise when learning psychomotor skills,EXCLUDE,context – inertial sensor data for user expertise in psychomotor skills,10.1007/s11257-024-09393-2
